fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,ID
4.988721317,3.504294899,5.508335791,4.192295312,4.756369531,4.247150703,4.286591856,5.346160691,4.668926963,5.246899314,4.22772999,6,1425
4.644110859,3.336753016,5.508335791,4.47599773,4.118957282,5.6811636,5.411371763,5.18720631,5.640514726,5.305893935,6.573677302,6,1426
4.586675782,4.342004314,5.302998181,4.972476962,4.798863681,4.055948983,4.286591856,4.4454192,4.928017033,4.538963863,5.72913627,6,1427
4.701545935,5.626492084,3.608962897,4.546923335,4.671381231,6.063567039,5.259374478,4.710343168,4.992789551,4.833936968,5.541460485,5,1428
4.758981012,3.057516545,5.662338998,4.759700148,4.182698507,7.115176497,5.624167962,4.604373581,5.122334586,6.603775595,5.822974162,5,1429
4.47180563,4.342004314,4.840988558,4.47599773,4.543898782,5.203159301,5.016178823,4.392434406,5.381424656,4.774942347,4.97843313,5,1430
4.586675782,4.453698903,5.200329376,4.688774544,4.607640007,4.725155002,5.83696416,4.498403993,4.668926963,4.30298538,4.509243667,5,1431
3.610279484,4.509546197,3.608962897,4.334146521,4.033968983,3.769146404,3.921798373,3.756616883,6.093922348,6.131818627,6.198325732,6,1432
3.725149637,4.28615702,4.430313338,4.47599773,4.607640007,4.533953282,4.34739077,4.339449613,5.705287243,5.482877798,4.696919452,6,1433
6.079987768,5.068019141,5.508335791,10,7.688465876,8.740391113,6.475352756,8.678904208,4.150746823,5.65986166,3.664702635,7,1434
6.079987768,5.068019141,5.508335791,10,7.688465876,8.740391113,6.475352756,8.678904208,4.150746823,5.65986166,3.664702635,6,1435
5.965117615,4.174462431,5.559670193,4.334146521,6.732347503,6.063567039,6.323355471,6.2680961,3.956429271,4.951926209,3.195513172,6,1436
4.127195172,7.162292678,5.097660571,6.603765867,4.628887082,4.916356721,4.772983167,4.482508555,6.417784936,4.30298538,5.635298377,5,1437
4.242065324,5.347255612,3.608962897,4.405072126,4.246439732,3.769146404,3.830600002,4.604373581,5.640514726,3.890023033,4.884595237,5,1438
4.414370553,5.794033967,3.711631702,4.759700148,4.671381231,6.445970478,6.384154385,4.424225282,5.057562068,5.128910072,5.60401908,5,1439
4.356935477,4.118615137,5.251663778,4.617848939,4.458910482,4.916356721,4.438589141,3.915571264,4.474609411,5.423883177,5.822974162,6,1440
4.47180563,6.436277852,4.584316545,6.887468285,5.138816881,5.29876016,6.566551127,5.203101748,4.021201788,4.184996138,4.196450692,7,1441
4.184630248,5.570644789,3.711631702,4.546923335,4.798863681,5.203159301,4.499388055,5.197803269,5.575742208,5.541872418,4.415405775,6,1442
4.184630248,5.291408318,4.635650948,4.440534928,4.373922182,4.247150703,4.256192399,3.131396318,5.446197173,4.008012275,6.198325732,5,1443
4.414370553,5.794033967,3.711631702,4.759700148,4.671381231,6.445970478,6.384154385,4.424225282,5.057562068,5.128910072,5.635298377,5,1444
4.47180563,6.436277852,4.584316545,6.887468285,5.138816881,5.29876016,6.566551127,5.203101748,4.021201788,4.184996138,4.22772999,6,1445
4.184630248,5.570644789,3.711631702,4.546923335,4.798863681,5.203159301,4.499388055,5.197803269,5.575742208,5.541872418,4.415405775,6,1446
4.127195172,5.794033967,3.608962897,4.546923335,4.841357831,5.58556274,4.772983167,5.139519996,5.575742208,5.482877798,4.321567882,5,1447
4.184630248,5.291408318,3.6602973,4.546923335,4.841357831,7.306378216,5.228975022,5.044147367,5.575742208,5.423883177,4.321567882,5,1448
4.356935477,4.174462431,5.200329376,4.617848939,4.331428032,4.916356721,4.468988598,3.926168222,4.474609411,5.600867039,5.822974162,5,1449
4.356935477,4.118615137,5.251663778,4.617848939,4.458910482,4.916356721,4.438589141,3.915571264,4.474609411,5.423883177,5.822974162,8,1450
4.701545935,3.839378665,5.867676609,5.114328171,5.35128763,4.247150703,4.104195115,5.303772856,5.122334586,5.718856281,5.541460485,7,1451
4.012325019,5.291408318,3.711631702,4.617848939,4.458910482,7.019575637,5.198575565,3.406917245,5.251879621,5.600867039,6.10448784,7,1452
4.586675782,4.788782669,5.302998181,4.546923335,4.713875381,6.063567039,6.171358187,5.166012393,5.640514726,4.538963863,3.664702635,7,1453
6.941513914,4.565393492,6.843030257,4.759700148,4.692628306,4.151549843,4.286591856,6.586004861,4.345064376,5.187904693,5.447622592,5,1454
3.954889942,7.078521736,3.608962897,4.334146521,4.246439732,4.342751562,4.104195115,3.899675826,6.223467383,4.833936968,5.447622592,6,1455
3.667714561,5.068019141,3.916969313,4.47599773,4.203945582,7.115176497,6.292956014,2.675727093,4.928017033,4.067006896,5.119189969,6,1456
4.586675782,4.788782669,5.302998181,4.546923335,4.713875381,6.063567039,6.171358187,5.166012393,5.640514726,4.538963863,3.664702635,6,1457
5.046156393,3.671836782,5.662338998,4.405072126,4.565145857,4.247150703,4.195393486,4.620269019,5.510969691,4.656953105,5.072271022,5,1458
4.758981012,3.169211133,5.405666986,4.405072126,4.288933882,4.151549843,4.043396201,3.851989511,5.057562068,5.836845523,6.386001517,5,1459
3.897454866,4.397851609,4.07097252,4.830625753,4.288933882,6.732773057,5.532969591,5.261385021,5.640514726,5.128910072,4.97843313,7,1460
3.782584713,6.436277852,3.608962897,4.688774544,4.416416332,4.055948983,3.982597287,4.94347626,6.806420041,4.715947726,4.60308156,6,1461
4.127195172,5.626492084,3.762966105,4.830625753,4.735122456,4.820755861,4.529787512,4.312957216,5.316652138,4.538963863,4.97843313,4,1462
4.184630248,5.570644789,3.6602973,4.901551358,4.756369531,4.820755861,4.772983167,4.19109219,5.187107103,4.243990759,5.3537847,6,1463
4.127195172,5.347255612,4.122306923,4.405072126,4.480157557,6.732773057,5.198575565,4.498403993,5.640514726,5.069915451,4.321567882,6,1464
4.127195172,5.347255612,4.122306923,4.405072126,4.480157557,6.732773057,5.198575565,4.498403993,5.640514726,5.069915451,4.321567882,5,1465
4.414370553,4.732935375,5.251663778,4.688774544,4.458910482,6.445970478,5.228975022,5.282578939,4.928017033,4.951926209,4.60308156,5,1466
4.069760095,7.860383857,4.019638118,4.830625753,4.565145857,5.29876016,4.560186969,4.85870059,6.353012418,4.479969242,5.541460485,7,1467
4.414370553,4.732935375,5.251663778,4.688774544,4.458910482,6.445970478,5.228975022,5.282578939,4.928017033,4.951926209,4.60308156,4,1468
4.414370553,7.525300091,3.86563491,4.688774544,4.437663407,5.39436102,5.076977737,5.160713913,4.992789551,4.361980001,4.321567882,7,1469
5.965117615,5.905728555,4.173641325,4.192295312,4.926346131,4.247150703,4.316991313,4.487807035,2.207571298,3.890023033,4.321567882,3,1470
4.069760095,5.96157585,4.019638118,5.859047019,4.565145857,4.247150703,4.073795658,3.194978071,5.770059761,4.184996138,7.042866765,5,1471
4.586675782,4.006920548,6.689027049,5.043402567,4.692628306,5.6811636,4.924980452,4.901088425,5.446197173,5.777850902,5.635298377,5,1472
3.725149637,5.403102906,4.019638118,4.47599773,4.650134156,4.820755861,4.955379909,3.205575029,5.446197173,4.30298538,5.541460485,6,1473
5.907682539,4.844629963,6.175683024,10,7.497242202,8.071185095,6.080159816,8.00599733,4.021201788,5.541872418,3.47702685,5,1474
3.265669026,4.67708808,4.173641325,4.759700148,4.161451432,5.011957581,6.292956014,2.389609208,6.482557453,6.30880249,7.949966393,5,1475
5.907682539,4.844629963,6.175683024,10,7.497242202,8.071185095,6.080159816,8.00599733,4.021201788,5.541872418,3.47702685,7,1476
3.265669026,4.67708808,4.173641325,4.759700148,4.161451432,5.011957581,6.292956014,2.389609208,6.482557453,6.30880249,7.98124569,5,1477
4.299500401,6.9389035,3.86563491,7.242096308,4.883851981,3.769146404,4.012996744,5.706457287,5.575742208,4.184996138,4.790757345,7,1478
4.931286241,3.615989488,6.689027049,5.327104985,5.35128763,4.438352422,4.256192399,5.812426875,5.510969691,5.128910072,5.166108915,3,1479
3.437974255,5.514797495,3.762966105,4.263220917,4.841357831,4.055948983,3.982597287,4.063928686,7.259827663,4.774942347,4.696919452,5,1480
4.931286241,3.615989488,6.689027049,5.327104985,5.35128763,4.438352422,4.256192399,5.812426875,5.510969691,5.128910072,5.166108915,4,1481
4.356935477,5.291408318,6.381020634,4.688774544,5.56375838,3.769146404,3.860999459,5.234892624,5.122334586,4.479969242,4.884595237,5,1482
4.873851164,3.89522596,5.867676609,4.263220917,4.033968983,4.055948983,3.95219783,4.297061778,5.251879621,4.715947726,5.259946807,4,1483
4.127195172,7.134369031,3.916969313,4.617848939,4.416416332,3.864747263,3.921798373,4.561985746,6.417784936,4.892931589,5.447622592,5,1484
4.242065324,5.710263025,4.430313338,4.688774544,4.713875381,4.247150703,4.34739077,4.636164457,5.381424656,4.361980001,4.321567882,4,1485
4.127195172,5.849881261,4.68698535,4.688774544,4.628887082,4.342751562,4.286591856,4.318255695,5.446197173,4.656953105,4.884595237,5,1486
3.667714561,5.626492084,3.86563491,4.546923335,4.543898782,4.342751562,4.104195115,4.053331727,6.353012418,5.718856281,5.166108915,5,1487
3.437974255,5.068019141,3.814300508,4.405072126,4.182698507,3.960348123,3.982597287,3.650647296,7.648462768,4.538963863,5.916812055,5,1488
3.782584713,5.235561024,4.122306923,4.688774544,4.161451432,3.864747263,3.921798373,3.799004718,5.834832278,5.600867039,5.3537847,5,1489
4.299500401,3.280905722,6.124348621,4.47599773,3.970227758,4.247150703,4.134594572,3.247962864,5.510969691,4.420974621,6.85519098,6,1490
3.437974255,5.068019141,3.814300508,4.405072126,4.182698507,3.960348123,3.982597287,3.650647296,7.648462768,4.538963863,5.916812055,6,1491
3.782584713,5.682339378,3.916969313,4.334146521,4.203945582,4.055948983,4.134594572,3.269156782,6.676875006,4.30298538,6.432920464,5,1492
4.644110859,5.068019141,4.943657363,4.546923335,5.032581506,5.6811636,8.056124517,4.795118838,4.668926963,4.597958484,4.321567882,5,1493
3.897454866,3.783531371,4.07097252,4.192295312,4.543898782,4.916356721,4.438589141,3.857287991,5.705287243,5.246899314,4.60308156,5,1494
4.242065324,4.453698903,3.711631702,4.546923335,4.841357831,4.916356721,4.438589141,4.03213781,5.251879621,5.895840144,5.166108915,7,1495
4.644110859,5.068019141,4.943657363,4.546923335,5.032581506,5.6811636,8.056124517,4.795118838,4.668926963,4.597958484,4.321567882,6,1496
4.184630248,6.184965027,3.762966105,4.830625753,4.288933882,4.151549843,4.073795658,4.116913479,5.899604796,4.833936968,6.010649947,5,1497
4.012325019,7.050598089,3.814300508,4.830625753,4.586392932,4.151549843,3.982597287,4.509000952,6.417784936,4.538963863,5.3537847,6,1498
4.184630248,6.184965027,3.762966105,4.830625753,4.288933882,4.151549843,4.073795658,4.116913479,5.899604796,4.833936968,6.010649947,6,1499
4.529240706,6.101194086,3.814300508,4.263220917,4.756369531,4.247150703,4.043396201,4.116913479,4.668926963,4.243990759,4.22772999,6,1500
4.701545935,6.631743382,5.097660571,6.249137844,4.905099056,5.48996188,5.532969591,4.826909714,4.021201788,4.243990759,4.040054205,5,1501
4.414370553,5.319331965,4.532982143,4.901551358,4.798863681,4.916356721,5.411371763,4.805715796,4.992789551,4.30298538,4.415405775,5,1502
3.782584713,4.509546197,5.611004596,4.972476962,4.777616606,4.055948983,4.012996744,4.365942009,6.288239901,5.187904693,5.541460485,5,1503
4.529240706,4.174462431,6.535023841,4.830625753,5.39378178,3.960348123,3.95219783,4.630865977,5.316652138,4.361980001,5.916812055,6,1504
4.069760095,6.296659616,3.711631702,4.47599773,4.798863681,4.055948983,3.95219783,4.604373581,6.547329971,4.833936968,4.556162613,6,1505
4.127195172,6.575896087,3.86563491,4.617848939,4.628887082,4.055948983,4.012996744,4.403031365,6.288239901,5.01092083,5.3537847,3,1506
4.529240706,4.174462431,6.535023841,4.830625753,5.39378178,3.960348123,3.95219783,4.630865977,5.316652138,4.361980001,5.916812055,6,1507
4.299500401,3.560142194,6.689027049,4.688774544,4.713875381,5.107558441,4.34739077,5.738248164,5.446197173,5.364888556,5.166108915,6,1508
4.758981012,3.057516545,5.662338998,4.47599773,4.458910482,4.151549843,4.195393486,3.597662502,4.798471998,5.246899314,5.635298377,6,1509
3.897454866,4.062767843,4.68698535,4.759700148,4.140204357,5.967966179,5.04657828,4.927580822,6.029149831,5.65986166,4.321567882,5,1510
4.299500401,5.905728555,3.814300508,4.688774544,4.586392932,5.29876016,4.408189684,5.197803269,5.834832278,5.069915451,4.415405775,6,1511
3.897454866,6.464201499,3.814300508,4.759700148,4.437663407,4.533953282,4.104195115,4.540791828,6.417784936,4.951926209,4.97843313,5,1512
3.897454866,5.179713729,4.378978935,4.47599773,4.798863681,5.107558441,5.563369048,2.983038896,5.122334586,4.656953105,5.072271022,6,1513
4.184630248,6.74343797,4.68698535,6.107286635,4.713875381,5.011957581,5.563369048,5.886605586,6.417784936,5.364888556,3.883657717,6,1514
4.184630248,6.74343797,4.68698535,6.107286635,4.713875381,5.011957581,5.563369048,5.886605586,6.417784936,5.364888556,3.899297366,6,1515
3.725149637,3.839378665,4.892322961,4.830625753,4.650134156,5.6811636,5.350572849,4.779223399,5.705287243,6.839754078,5.166108915,6,1516
3.954889942,5.012171846,3.916969313,4.617848939,4.480157557,6.254768758,4.924980452,4.016242372,5.446197173,6.013829386,4.884595237,5,1517
4.47180563,4.67708808,5.970345414,4.759700148,5.56375838,4.151549843,4.195393486,4.85340211,5.057562068,4.833936968,5.072271022,6,1518
4.012325019,5.96157585,4.019638118,5.043402567,5.39378178,4.820755861,4.408189684,4.948774739,5.834832278,4.538963863,4.790757345,5,1519
3.954889942,5.012171846,3.916969313,4.617848939,4.480157557,6.254768758,4.924980452,4.016242372,5.446197173,6.013829386,4.884595237,5,1520
4.184630248,4.732935375,4.635650948,4.546923335,4.883851981,4.342751562,4.286591856,4.52489639,5.510969691,3.65404455,3.711621581,6,1521
3.725149637,3.839378665,4.892322961,4.830625753,4.650134156,5.6811636,5.350572849,4.779223399,5.705287243,6.839754078,5.166108915,4,1522
4.127195172,4.732935375,4.892322961,4.617848939,4.756369531,6.254768758,5.44177122,4.233480025,5.187107103,4.656953105,4.97843313,5,1523
3.667714561,4.397851609,4.584316545,4.617848939,4.735122456,5.58556274,5.016178823,4.19109219,5.510969691,5.718856281,4.60308156,5,1524
4.069760095,4.732935375,4.019638118,4.688774544,4.501404632,5.203159301,4.620985883,4.350046571,5.122334586,4.892931589,4.321567882,6,1525
4.127195172,4.67708808,4.019638118,4.759700148,4.501404632,5.203159301,4.74258371,4.355345051,4.928017033,4.951926209,4.22772999,5,1526
4.299500401,5.012171846,3.968303715,4.405072126,4.650134156,4.916356721,4.316991313,4.127510438,4.863244516,5.01092083,5.3537847,6,1527
4.758981012,3.671836782,6.124348621,4.759700148,5.181311031,5.48996188,5.380972306,5.208400228,4.992789551,5.069915451,4.696919452,6,1528
4.299500401,5.905728555,4.019638118,4.688774544,4.480157557,7.497579936,5.168176108,4.646761415,5.705287243,4.656953105,4.790757345,6,1529
4.012325019,4.509546197,4.07097252,4.759700148,4.480157557,4.342751562,4.134594572,3.7778108,5.705287243,5.187904693,5.822974162,6,1530
3.725149637,5.989499497,4.122306923,5.185253776,4.862604906,4.725155002,4.438589141,4.768626441,6.871192558,5.01092083,4.790757345,6,1531
4.356935477,5.012171846,4.27631013,4.617848939,4.373922182,5.203159301,4.256192399,4.461314638,4.345064376,5.128910072,4.509243667,5,1532
4.816416088,4.230309726,5.148994973,4.546923335,4.713875381,6.541571338,6.14095873,5.224295666,5.510969691,4.715947726,3.664702635,6,1533
4.012325019,5.179713729,4.327644533,4.901551358,4.501404632,4.725155002,4.468988598,3.52878227,5.705287243,4.774942347,6.198325732,5,1534
4.242065324,5.123866435,4.27631013,4.759700148,4.735122456,4.916356721,4.65138534,4.551388787,5.316652138,4.597958484,4.321567882,7,1535
3.725149637,5.012171846,4.019638118,4.546923335,4.777616606,5.776764459,4.955379909,4.222883067,6.871192558,5.128910072,4.884595237,6,1536
3.323104102,5.291408318,4.019638118,4.546923335,4.395169257,5.39436102,4.529787512,3.989749975,6.223467383,4.892931589,4.790757345,6,1537
3.782584713,5.626492084,4.07097252,4.972476962,4.862604906,4.916356721,4.377790227,4.27586786,6.676875006,4.833936968,6.47983941,6,1538
4.356935477,4.230309726,5.251663778,4.47599773,4.522651707,6.732773057,5.411371763,5.208400228,5.964377313,5.718856281,4.509243667,5,1539
3.782584713,4.956324552,4.019638118,6.320063449,4.650134156,4.533953282,4.560186969,4.848103631,6.612102488,4.833936968,6.10448784,5,1540
4.47180563,3.448447605,5.097660571,4.759700148,4.288933882,5.29876016,5.076977737,4.954073218,5.575742208,5.600867039,5.447622592,6,1541
4.069760095,6.827208912,3.711631702,4.546923335,4.501404632,6.254768758,4.74258371,3.926168222,4.928017033,4.420974621,5.306865754,7,1542
6.596903455,4.509546197,5.765007803,4.759700148,4.501404632,4.820755861,4.164994029,5.441533319,4.604154446,4.479969242,4.97843313,6,1543
5.046156393,4.118615137,5.816342206,4.830625753,4.480157557,4.629554142,4.164994029,4.339449613,4.085974306,5.895840144,5.72913627,6,1544
3.954889942,5.570644789,5.302998181,4.47599773,4.395169257,5.011957581,4.438589141,4.238778505,5.316652138,4.892931589,4.696919452,7,1545
4.242065324,5.235561024,3.711631702,4.617848939,4.671381231,5.107558441,4.377790227,4.471911597,5.316652138,4.715947726,4.790757345,6,1546
3.84001979,5.403102906,4.122306923,4.334146521,4.161451432,4.629554142,4.377790227,3.046620649,6.547329971,4.126001517,6.573677302,5,1547
6.654338532,4.28615702,6.175683024,4.617848939,5.245052255,5.29876016,5.107377194,5.573995303,3.632566683,4.538963863,4.97843313,5,1548
4.47180563,4.062767843,5.148994973,4.47599773,4.713875381,5.107558441,4.316991313,3.645348816,4.539381928,5.246899314,5.916812055,5,1549
4.299500401,5.849881261,3.608962897,4.830625753,4.990087356,5.107558441,4.377790227,5.573995303,5.899604796,4.243990759,4.133892097,8,1550
4.299500401,5.794033967,3.608962897,4.830625753,4.905099056,5.203159301,4.408189684,5.494518113,5.834832278,4.30298538,4.040054205,5,1551
3.84001979,5.849881261,3.6602973,5.823584217,5.330040555,6.541571338,5.228975022,4.530194869,6.288239901,5.01092083,5.822974162,5,1552
4.414370553,6.15704138,3.608962897,4.759700148,4.841357831,5.203159301,4.438589141,5.478622675,5.640514726,4.656953105,4.040054205,6,1553
4.012325019,6.827208912,3.711631702,4.901551358,4.458910482,4.916356721,4.286591856,4.747432523,6.482557453,4.656953105,5.541460485,5,1554
